WINNER,CRIMINALCASES,AGE,ASSETS,LIABILITIES,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,"OVER TOTAL ELECTORS 
IN CONSTITUENCY","OVER TOTAL VOTES POLLED 
IN CONSTITUENCY",TOTAL ELECTORS,STATE,CONSTITUENCY,NAME,PARTY,SYMBOL,GENDER,CATEGORY,EDUCATION
1,0.0,71.0,219403654,7477793.0,656686,2839.0,659525,39.99862936,60.80381533,1648869.0,Gujarat,MAHESANA,SHARDABEN ANILBHAI PATEL,BJP,Lotus,FEMALE,GENERAL,scholl level
0,0.0,73.0,219403654,15244926.875,376193,1813.0,378006,22.92516871,34.84963727,1648869.0,Gujarat,MAHESANA,A. J. Patel,INC,Hand,MALE,GENERAL,Graduate
1,1.0,79.0,205604593,15244926.875,523145,1781.0,524926,30.46164309,53.65909507,1723236.0,Uttar Pradesh,MAINPURI,MULAYAM SINGH YADAV,SP,Bicycle,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,60.0,26146972,0.0,428559,1978.0,430537,24.98421574,44.01044302,1723236.0,Uttar Pradesh,MAINPURI,PREM SINGH SHAKYA,BJP,Lotus,MALE,GENERAL,Illiterate
1,2.0,67.0,52932535,0.0,589153,720.0,589873,43.03933329,57.00363066,1370544.0,Kerala,MALAPPURAM,P.K. Kunhalikutty,IUML,Ladder,MALE,GENERAL,Graduate
0,2.5,30.0,5438969,0.0,329103,617.0,329720,24.05760049,31.86319276,1370544.0,Kerala,MALAPPURAM,V.P. Sanu,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Post Graduate/Doctorate
0,0.0,54.0,12100000,0.0,82087,245.0,82332,6.007249676,7.956327751,1370544.0,Kerala,MALAPPURAM,Unnikrishnan,BJP,Lotus,MALE,GENERAL,Graduate
0,2.0,48.0,1203908,0.0,19095,11.0,19106,1.394044992,1.846348904,1370544.0,Kerala,MALAPPURAM,Abdul Majeed Faizy,SDPI,Auto- Rickshaw,MALE,GENERAL,scholl level
1,0.0,72.0,219403654,728107.0,443540,730.0,444270,28.19705634,34.70921743,1575590.0,West Bengal,MALDAHA DAKSHIN,ABU HASEM KHAN CHOWDHURY (DALU),INC,Hand,MALE,GENERAL,Post Graduate/Doctorate
0,1.0,54.0,10132939,2840000.0,434003,2045.0,436048,27.67522008,34.06686214,1575590.0,West Bengal,MALDAHA DAKSHIN,SREERUPA MITRA CHAUDHURY,BJP,Lotus,FEMALE,GENERAL,Post Graduate/Doctorate
0,0.0,63.0,13573609,0.0,350374,979.0,351353,22.29977342,27.44994637,1575590.0,West Bengal,MALDAHA DAKSHIN,MD. MOAZZEM HOSSAIN,AITC,Flowers and Grass,MALE,GENERAL,Graduate
1,2.5,59.0,10232439,1070914.0,507798,1726.0,509524,30.22168445,37.5930652,1685955.0,West Bengal,MALDAHA UTTAR,KHAGEN MURMU,BJP,Lotus,MALE,ST,Graduate
0,2.0,39.0,14786683,386896.0,424517,719.0,425236,25.22226275,31.37423296,1685955.0,West Bengal,MALDAHA UTTAR,MAUSAM NOOR,AITC,Flowers and Grass,FEMALE,GENERAL,Graduate
0,0.0,47.0,8613504,354254.0,304964,306.0,305270,18.10665172,22.52305095,1685955.0,West Bengal,MALDAHA UTTAR,ISHA KHAN CHOUDHURY,INC,Hand,MALE,GENERAL,Graduate
0,1.0,69.0,10978779,0.0,50315,86.0,50401,2.989462945,3.7186238119999997,1685955.0,West Bengal,MALDAHA UTTAR,BISWANATH GHOSH,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Graduate
1,2.5,51.0,219403654,15244926.875,602907,841.0,603748,19.16469887,38.61155274,2262904.625,Telangana,MALKAJGIRI,ANUMULA REVANTH REDDY,INC,Hand,MALE,GENERAL,Graduate
0,0.0,50.0,219403654,15244926.875,592485,344.0,592829,18.81809839,37.91324891,2262904.625,Telangana,MALKAJGIRI,RAJASHEKAR REDDY MARRI,TRS,Car,MALE,GENERAL,scholl level
0,1.0,59.0,25940000,6100000.0,303851,431.0,304282,9.658786286,19.45977542,2262904.625,Telangana,MALKAJGIRI,RAMCHANDER RAO NARAPARAJU,BJP,Lotus,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,43.0,139714395,15244926.875,28413,7.0,28420,0.902132582,1.8175469380000002,2262904.625,Telangana,MALKAJGIRI,MAHENDER REDDY BONGUNOORI,JnP,Glass Tumbler,MALE,GENERAL,scholl level
1,0.0,60.0,15724337,783963.0,638441,3718.25,647189,50.50395564,68.62008932,1281462.0,Himachal Pradesh,MANDI,RAM SWAROOP SHARMA,BJP,Lotus,MALE,GENERAL,scholl level
0,0.0,32.0,48523665,15244926.875,240184,1546.0,241730,18.86361047,25.6301238,1281462.0,Himachal Pradesh,MANDI,AASHRAY SHARMA,INC,Hand,MALE,GENERAL,Illiterate
0,1.0,48.0,4303590,934823.0,14742,96.0,14838,1.157896215,1.573241951,1281462.0,Himachal Pradesh,MANDI,DALEEP SINGH KAITH,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Post Graduate/Doctorate
1,0.0,59.0,26702373,1000075.0,735365,1901.0,737266,37.78396293,48.57045544,1951267.0,Madhya Pradesh,MANDLA,FAGGAN SINGH KULASTE,BJP,Lotus,MALE,ST,Post Graduate/Doctorate
0,1.0,58.0,3182853,0.0,638372,1220.0,639592,32.77829226,42.13577561,1951267.0,Madhya Pradesh,MANDLA,KAMAL SINGH MARAVI,INC,Hand,MALE,ST,Graduate
0,0.0,57.0,15377000,282000.0,48782,143.0,48925,2.507345227,3.223137284,1951267.0,Madhya Pradesh,MANDLA,DADA RAMGULAM UIKEY,GGP,Saw,MALE,ST,scholl level
0,0.0,43.0,2120000,0.0,15707,2.0,15709,0.805066657,1.034895526,1951267.0,Madhya Pradesh,MANDLA,CHANDRA SINGH KUSHRAM,BSCP,FLUTE,MALE,ST,scholl level
0,0.0,40.0,2313900,294000.0,15626,0.0,15626,0.80081301,1.029427556,1951267.0,Madhya Pradesh,MANDLA,BHARAT SINGH POOSAM,IND,Helicopter,MALE,ST,Post Graduate/Doctorate
1,1.0,59.0,90908944,799283.0,845944,1842.0,847786,48.14572301,61.81293223,1760875.0,Madhya Pradesh,MANDSOUR,Sudheer Gupta,BJP,Lotus,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,45.0,6759260,0.0,470528,524.0,471052,26.75101867,34.34487636,1760875.0,Madhya Pradesh,MANDSOUR,Meenakshi Natarajan,INC,Hand,FEMALE,GENERAL,Post Graduate/Doctorate
1,0.0,55.0,219403654,14232295.0,702167,1493.0,703660,41.10153948,51.00382569,1712004.0,Karnataka,MANDYA,SUMALATHA AMBAREESH,IND,Man Blowing Turha,FEMALE,GENERAL,scholl level
0,0.0,31.0,219403654,15244926.875,576545,1239.0,577784,33.74898657,41.87987724,1712004.0,Karnataka,MANDYA,NIKHIL KUMARASWAMY,JD(S),A lady farmer carrying paddy on her head,MALE,GENERAL,Graduate
0,0.0,36.0,660000,1160000.0,18323,0.0,18323,1.070266191,1.328117412,1712004.0,Karnataka,MANDYA,M.L. SHASHIKUMAR,IND,Sitar,MALE,GENERAL,scholl level
1,0.0,45.0,6206286,0.0,732740,2729.0,735469,40.85400978,48.8223396,1800237.0,Assam,MANGALDOI,DILIP SAIKIA,BJP,Lotus,MALE,GENERAL,Graduate
0,0.0,67.0,126699173,0.0,595845,1079.0,596924,33.15807863,39.6253632,1800237.0,Assam,MANGALDOI,BHUBANESWAR KALITA,INC,Hand,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,55.0,1035500,0.0,103402,468.0,103870,5.769795866,6.895159979,1800237.0,Assam,MANGALDOI,PRODEEP KUMAR DAIMARY,UPPL,Tractor Chalata Kisan,MALE,ST,Post Graduate/Doctorate
1,0.0,70.0,219403654,15244926.875,667342,3718.25,671293,37.13123509,60.78763045,1807893.0,Uttar Pradesh,MATHURA,HEMA MALINI,BJP,Lotus,FEMALE,GENERAL,Post Graduate/Doctorate
0,2.0,66.0,216820285,5708000.0,377319,503.0,377822,20.89847131,34.2129355,1807893.0,Uttar Pradesh,MATHURA,KUNWAR NARENDRA SINGH,RLD,Hand Pump,MALE,GENERAL,Graduate
0,0.0,63.0,219403654,0.0,27970,114.0,28084,1.5534105169999999,2.543091934,1807893.0,Uttar Pradesh,MATHURA,MAHESH PATHAK,INC,Hand,MALE,GENERAL,Graduate
1,0.0,80.0,10667304,0.0,726463,365.0,726828,43.99429573,51.84152283,1652096.0,West Bengal,MATHURAPUR,CHOUDHURY MOHAN JATUA,AITC,Flowers and Grass,MALE,SC,Post Graduate/Doctorate
0,0.0,46.0,3592432,400000.0,522267,587.0,522854,31.64791877,37.29293255,1652096.0,West Bengal,MATHURAPUR,SHYAMAPRASAD HALDER,BJP,Lotus,MALE,SC,Post Graduate/Doctorate
0,0.0,42.0,6853079,0.0,92372,45.0,92417,5.593924324,6.591708101,1652096.0,West Bengal,MATHURAPUR,DR. SARAT CHANDRA HALDAR,CPI(M),"Hammer, Sickle and Star",MALE,SC,Graduate
0,0.0,63.0,844789,258300.0,32299,25.0,32324,1.9565448980000002,2.305532236,1652096.0,West Bengal,MATHURAPUR,KRITTIBAS SARDAR,INC,Hand,MALE,SC,scholl level
1,2.5,55.0,219403654,416612.0,718950,1713.0,720663,31.35935215,52.62403465,2262904.625,Maharashtra,MAVAL,SHRIRANG APPA CHANDU BARNE,SHS,Bow and Arrow,MALE,GENERAL,scholl level
0,0.0,29.0,201239333,15244926.875,503375,1375.0,504750,21.96398733,36.85770116,2262904.625,Maharashtra,MAVAL,PARTH AJIT PAWAR,NCP,Clock,MALE,GENERAL,Graduate
0,0.0,47.0,6525572,534788.0,75713,191.0,75904,3.302931143,5.5426388289999995,2262904.625,Maharashtra,MAVAL,RAJARAM NARAYAN PATIL,VBA,Cup & Saucer,MALE,GENERAL,Illiterate
1,1.0,56.0,12965129,982819.0,437997,2418.0,440415,33.66824605,45.29340985,1308102.0,Kerala,MAVELIKKARA,KODIKUNNIL SURESH,INC,Hand,MALE,SC,Post Graduate/Doctorate
0,0.0,53.0,3725488,953336.0,376497,2780.0,379277,28.9944515,39.00582089,1308102.0,Kerala,MAVELIKKARA,CHITTAYAM GOPAKUMAR,CPI(M),Ears of Corn And Sickle,MALE,SC,scholl level
0,0.0,64.0,4926063,400000.0,132323,1223.0,133546,10.20914271,13.73421367,1308102.0,Kerala,MAVELIKKARA,THAZHAVA SAHADEVAN,BDJS,Pot,MALE,SC,scholl level
1,0.0,74.0,13355095,215000.0,595845,3447.0,599292,40.3606579,54.59126601,1484842.0,Tamil Nadu,MAYILADUTHURAI,RAMALINGAM. S,DMK,Rising Sun,MALE,GENERAL,Graduate
0,0.0,64.0,17159486,354102.0,337448,530.0,337978,22.76188308,30.78740731,1484842.0,Tamil Nadu,MAYILADUTHURAI,ASAIMANI. S,AIADMK,Two Leaves,MALE,GENERAL,Post Graduate/Doctorate
0,2.0,39.0,6270000,0.0,68928,102.0,69030,4.648979487,6.2881451660000005,1484842.0,Tamil Nadu,MAYILADUTHURAI,SENTHAMIZHAN. S,IND,Gift Pack,MALE,GENERAL,scholl level
0,0.0,27.0,525600,57500.0,40929,127.0,41056,2.765007994,3.739911458,1484842.0,Tamil Nadu,MAYILADUTHURAI,SUBHASHINI. K,NTK,Ganna Kisan,FEMALE,GENERAL,Graduate
0,0.0,46.0,8606404,6100000.0,16954,51.0,17005,1.145239696,1.549035326,1484842.0,Tamil Nadu,MAYILADUTHURAI,REFAYUDEEN. M,MNM,Battery Torch,MALE,GENERAL,scholl level
1,1.0,54.0,2742000,400000.0,480253,3559.0,483812,32.40090945,42.00876449,1493205.0,Odisha,MAYURBHANJ,BISHWESWAR TUDU,BJP,Lotus,MALE,ST,scholl level
0,0.0,41.0,11842615,632703.0,457676,880.0,458556,30.7095141,39.81581897,1493205.0,Odisha,MAYURBHANJ,DR DEBASHIS MARNDI,BJD,Conch,MALE,ST,Graduate
0,0.0,47.0,28247881,7196331.0,135265,287.0,135552,9.077922991,11.76980324,1493205.0,Odisha,MAYURBHANJ,ANJANI SOREN,JMM,Bow & Arrow,FEMALE,ST,scholl level
0,0.0,47.0,10673347,1000000.0,13905,32.0,13937,0.933361461,1.2101315190000002,1493205.0,Odisha,MAYURBHANJ,PARBATI PURTY,IND,Pot,FEMALE,ST,Post Graduate/Doctorate
1,0.0,53.0,219403654,15244926.875,595830,218.0,596048,37.17590646,51.81534706,1603318.0,Telangana,MEDAK,Kotha Prabhakar Reddy,TRS,Car,MALE,GENERAL,Graduate
0,1.0,46.0,121568484,15244926.875,279442,179.0,279621,17.440146,24.30787313,1603318.0,Telangana,MEDAK,Anil Kumar Gali,INC,Hand,MALE,GENERAL,scholl level
0,0.0,54.0,126488701,6900000.0,201243,324.0,201567,12.57186659,17.52252178,1603318.0,Telangana,MEDAK,Madavaneni Raghunandan Rao,BJP,Lotus,MALE,GENERAL,Graduate
0,0.0,49.0,10428157,100000.0,18813,0.0,18813,1.173379205,1.635442321,1603318.0,Telangana,MEDAK,Thummalapally Pruthviraj,IND,BOX,MALE,GENERAL,scholl level
0,0.0,61.0,510000,30000.0,14711,0.0,14711,0.9175347620000001,1.278849305,1603318.0,Telangana,MEDAK,Gajabhinkar Bansilal,IND,Camera,MALE,GENERAL,scholl level
0,0.0,33.0,51000,0.0,13997,1.0,13998,0.873064483,1.216867145,1603318.0,Telangana,MEDAK,Bangaru Krishna,IND,Road Roller,MALE,SC,scholl level
1,2.5,54.0,4536462,0.0,683285,2148.0,685433,40.94004668,48.60120497,1674236.0,West Bengal,MEDINIPUR,Dilip Ghosh,BJP,Lotus,MALE,GENERAL,scholl level
0,0.0,67.0,67663831,2600000.0,595972,509.0,596481,35.62705616,42.29398839,1674236.0,West Bengal,MEDINIPUR,Manas Ranjan Bhunia,AITC,Flowers and Grass,MALE,GENERAL,Graduate
0,2.5,50.0,5306513,775323.0,62232,87.0,62319,3.722235097,4.418781256,1674236.0,West Bengal,MEDINIPUR,Biplab Bhatta,CPI(M),Ears of Corn And Sickle,MALE,GENERAL,scholl level
0,2.0,64.0,3548014,0.0,20769,38.0,20807,1.242775809,1.475337884,1674236.0,West Bengal,MEDINIPUR,Sambhunath Chattapadhyay,INC,Hand,MALE,GENERAL,Graduate
1,2.5,68.0,13489377,1990094.0,582976,3208.0,586184,30.96700302,48.16868539,1892931.0,Uttar Pradesh,MEERUT,RAJENDRA AGARWAL,BJP,Lotus,MALE,GENERAL,Post Graduate/Doctorate
0,2.5,60.0,89793968,0.0,580597,858.0,581455,30.71717881,47.78008776,1892931.0,Uttar Pradesh,MEERUT,HAJI MOHAMMAD YAQOOB,BSP,Elephant,MALE,GENERAL,scholl level
0,1.0,68.0,115801988,3686064.0,34301,178.0,34479,1.821461004,2.833253899,1892931.0,Uttar Pradesh,MEERUT,HARENDRA AGARWAL,INC,Hand,MALE,GENERAL,Graduate
1,2.0,37.0,26900662,1805603.0,590867,697.0,591564,32.06048289,53.3392723,1845150.0,Uttar Pradesh,MIRZAPUR,Anupriya Singh Patel,ADAL,Cup & Saucer,FEMALE,GENERAL,Post Graduate/Doctorate
0,0.0,54.0,26572962,0.0,359208,348.0,359556,19.48654581,32.41991634,1845150.0,Uttar Pradesh,MIRZAPUR,Ramcharitra Nishad,SP,Bicycle,MALE,SC,scholl level
0,2.5,41.0,79195975,2723790.0,91392,109.0,91501,4.9590006230000006,8.25032753,1845150.0,Uttar Pradesh,MIRZAPUR,Lalitesh Pati Tripathi,INC,Hand,MALE,GENERAL,Graduate
0,0.0,64.0,586200,0.0,14136,6.0,14142,0.766441753,1.275135047,1845150.0,Uttar Pradesh,MIRZAPUR,Radheshyam Inshan,BRPI,Glass Tumbler,MALE,SC,scholl level
1,0.0,52.0,48771207,5735470.0,533562,867.0,534429,29.74119221,52.01852865,1796932.0,Uttar Pradesh,MISRIKH,Ashok Kumar Rawat,BJP,Lotus,MALE,SC,Post Graduate/Doctorate
0,0.0,44.0,39928000,300000.0,433110,647.0,433757,24.13875428,42.21964177,1796932.0,Uttar Pradesh,MISRIKH,Dr Neelu Satyarthi,BSP,Elephant,FEMALE,SC,Post Graduate/Doctorate
0,1.0,53.0,54872128,1350000.0,26446,59.0,26505,1.47501408,2.579858319,1796932.0,Uttar Pradesh,MISRIKH,Manjari Rahi,INC,Hand,FEMALE,SC,Post Graduate/Doctorate
1,0.0,62.0,131201374,0.0,223509,777.0,224286,28.30235821,44.82609069,1090903.625,Mizoram,MIZORAM,C LALROSANGA,MNF,Star,MALE,ST,Graduate
0,0.0,41.0,13891235,6000000.0,215202,944.0,216146,27.27518222,43.19921974,1090903.625,Mizoram,MIZORAM,LALNGHINGLOVA HMAR,IND,Triangle,MALE,ST,Post Graduate/Doctorate
0,0.0,59.0,15655480,1016188.0,27989,718.0,28707,3.62249894,5.7374182320000005,1090903.625,Mizoram,MIZORAM,NIRUPAM CHAKMA,BJP,Lotus,MALE,ST,Graduate
0,0.0,36.0,7724713,2145065.0,13211,112.0,13323,1.6812120169999998,2.66275205,1090903.625,Mizoram,MIZORAM,TBC LALVENCHHUNGA,PRISMP,DIAMOND,MALE,ST,scholl level
0,0.0,54.0,13499370,2500000.0,12467,208.0,12675,1.599441741,2.53324193,1090903.625,Mizoram,MIZORAM,LAL HRIATRENGA CHHANGTE,IND,Tyres,MALE,ST,Graduate
1,1.0,59.0,55530561,0.0,627223,2776.0,629999,31.13518573,49.583576,2023431.0,Uttar Pradesh,MOHANLALGANJ,Kaushal Kishore,BJP,Lotus,MALE,SC,Graduate
0,1.0,49.0,83407710,6808934.0,537448,2347.0,539795,26.67721311,42.4841411,2023431.0,Uttar Pradesh,MOHANLALGANJ,C. L. Verma,BSP,Elephant,MALE,SC,Post Graduate/Doctorate
0,0.0,60.0,9185305,0.0,59640,429.0,60069,2.96867054,4.72768342,2023431.0,Uttar Pradesh,MOHANLALGANJ,R. K. Chaudhary,INC,Hand,MALE,SC,Graduate
1,0.0,60.0,55795546,500000.0,648817,599.0,649416,33.15141513,50.64600531,1958939.0,Uttar Pradesh,MORADABAD,Dr. S.T. HASAN,SP,Bicycle,MALE,GENERAL,Post Graduate/Doctorate
0,2.5,67.0,102903614,600000.0,549729,1809.0,551538,28.15493489,43.01279377,1958939.0,Uttar Pradesh,MORADABAD,KUNWAR SARVESH KUMAR,BJP,Lotus,MALE,GENERAL,scholl level
0,0.0,32.0,31547689,10034039.0,59117,81.0,59198,3.02194198,4.616674400000001,1958939.0,Uttar Pradesh,MORADABAD,IMRAN PRATAPGARHI,INC,Hand,MALE,GENERAL,Post Graduate/Doctorate
1,1.0,61.0,23062224,6689767.0,537856,3718.25,541689,29.47609623,47.56940602,1837723.0,Madhya Pradesh,MORENA,NARENDRA SINGH TOMAR,BJP,Lotus,MALE,GENERAL,Graduate
0,1.0,59.0,44669161,1052042.0,427890,458.0,428348,23.30862703,37.616159700000004,1837723.0,Madhya Pradesh,MORENA,RAMNIWAS RAWAT,INC,Hand,MALE,GENERAL,Post Graduate/Doctorate
0,2.5,61.0,219403654,11599732.0,129228,152.0,129380,7.040234029,11.36174032,1837723.0,Madhya Pradesh,MORENA,KARTAR SINGH BHADANA,BSP,Elephant,MALE,GENERAL,scholl level
1,2.5,65.0,157535232,15244926.875,705555,1123.0,706678,42.89786627,71.38435617,1647350.0,Maharashtra,MUMBAI NORTH,Gopal Shetty,BJP,Lotus,MALE,GENERAL,scholl level
0,0.0,48.0,219403654,1894201.0,240956,475.0,241431,14.65571979,24.387905800000002,1647350.0,Maharashtra,MUMBAI NORTH,Urmila Matondkar,INC,Hand,FEMALE,GENERAL,scholl level
0,0.0,48.0,890000,60000.0,15629,62.0,15691,0.952499469,1.5850103340000001,1647350.0,Maharashtra,MUMBAI NORTH,Thorat Sunil Uttamrao,VBA,Cup & Saucer,MALE,SC,Graduate
1,2.0,38.0,22242513,0.0,485815,857.0,486672,28.97045106,53.96691273,1679891.0,Maharashtra,MUMBAI NORTH CENTRAL,POONAM MAHAJAN,BJP,Lotus,FEMALE,GENERAL,Illiterate
0,0.0,52.0,219403654,15244926.875,356298,369.0,356667,21.231556100000002,39.55069711,1679891.0,Maharashtra,MUMBAI NORTH CENTRAL,DUTT PRIYA SUNIL,INC,Hand,FEMALE,GENERAL,Graduate
0,0.0,46.0,1000402,1709730.0,33626,77.0,33703,2.006261121,3.737315604,1679891.0,Maharashtra,MUMBAI NORTH CENTRAL,ABDUR REHMAN ANJARIA,VBA,Cup & Saucer,MALE,GENERAL,Post Graduate/Doctorate
1,2.0,46.0,54661944,2048000.0,513579,1020.0,514599,32.39134307,56.60028091,1588693.0,Maharashtra,MUMBAI NORTH EAST,Manoj Kotak,BJP,Lotus,MALE,GENERAL,scholl level
0,1.0,50.0,26109673,0.0,287555,558.0,288113,18.13522185,31.68928959,1588693.0,Maharashtra,MUMBAI NORTH EAST,Patil Sanjay Dina,NCP,Clock,MALE,GENERAL,Graduate
0,0.0,50.0,2927285,32490.0,68089,150.0,68239,4.29529179,7.5055462,1588693.0,Maharashtra,MUMBAI NORTH EAST,Niharika Prakashchandra Khondalay,VBA,Cup & Saucer,FEMALE,GENERAL,Graduate
1,0.0,75.0,105392000,4032000.0,569018,1045.0,570063,32.90857104,60.52710093,1732263.0,Maharashtra,MUMBAI NORTH WEST,Gajanan Kirtikar,SHS,Bow and Arrow,MALE,GENERAL,Graduate
0,2.5,54.0,122093505,8399569.0,309517,218.0,309735,17.88036805,32.88647326,1732263.0,Maharashtra,MUMBAI NORTH WEST,Sanjay Nirupam,INC,Hand,MALE,GENERAL,Graduate
0,0.0,46.0,95452500,4342000.0,23367,55.0,23422,1.352104155,2.486858046,1732263.0,Maharashtra,MUMBAI NORTH WEST,Suresh Sundar Shetty,VBA,Cup & Saucer,MALE,GENERAL,scholl level
1,1.0,67.0,27181577,0.0,420530,1407.0,421937,27.14859836,52.62378726,1554176.0,Maharashtra,MUMBAI SOUTH,Arvind Ganpat Sawant,SHS,Bow and Arrow,MALE,GENERAL,Graduate
0,0.0,43.0,219403654,15244926.875,321362,508.0,321870,20.71000968,40.14347736,1554176.0,Maharashtra,MUMBAI SOUTH,Deora Milind Murli,INC,Hand,MALE,GENERAL,Graduate
0,0.0,68.0,101100914,992020.0,30213,135.0,30348,1.952674601,3.784988507,1554176.0,Maharashtra,MUMBAI SOUTH,Dr. Anil Kumar,VBA,Cup & Saucer,MALE,GENERAL,Illiterate
1,0.0,47.0,18881363,7778954.0,423743,1170.0,424913,29.50006248,53.253716299999994,1440380.0,Maharashtra,MUMBAI SOUTH CENTRAL,Rahul Ramesh Shewale,SHS,Bow & Arrow,MALE,SC,Illiterate
0,0.0,79.0,218952482,15244926.875,272393,381.0,272774,18.93764146,34.186361,1440380.0,Maharashtra,MUMBAI SOUTH CENTRAL,Eknath M. Gaikwad,INC,Hand,MALE,GENERAL,scholl level
0,2.5,51.0,219403654,15244926.875,63256,156.0,63412,4.402449354,7.947331944,1440380.0,Maharashtra,MUMBAI SOUTH CENTRAL,Bhosale Sanjay Sushil,VBA,Cup & Saucer,MALE,GENERAL,Graduate
0,1.0,41.0,3647388,0.0,8623,12.0,8635,0.599494578,1.082211748,1440380.0,Maharashtra,MUMBAI SOUTH CENTRAL,Ahmed Shakil Sagir Ahmed Shaikh,BSP,Elephant,MALE,GENERAL,scholl level
1,1.0,65.0,88324866,7534918.0,525519,3243.0,528762,28.00609102,51.01708636,1888025.0,Bihar,MUNGER,RAJIV RANJAN SINGH ALIAS LALAN SINGH,JD(U),Arrow,MALE,GENERAL,Graduate
0,2.0,48.0,219403654,15244926.875,359303,1522.0,360825,19.11124058,34.81384855,1888025.0,Bihar,MUNGER,NILAM DEVI,INC,Hand,FEMALE,GENERAL,scholl level
0,0.0,38.0,12545972,634728.0,18639,7.0,18646,0.987592855,1.7990411419999999,1888025.0,Bihar,MUNGER,AMARJIT PATEL,IND,Tractor Chalata Kisan,MALE,GENERAL,Graduate
0,0.0,50.0,1152595,0.0,15890,3.0,15893,0.841779108,1.5334206190000002,1888025.0,Bihar,MUNGER,DINA SAW,IND,Bat,MALE,GENERAL,scholl level
0,0.0,46.0,464986,0.0,12364,6.0,12370,0.655182002,1.193507397,1888025.0,Bihar,MUNGER,UCHIT KUMAR,IND,Balloon,MALE,GENERAL,scholl level
0,0.0,42.0,1595000,0.0,11044,10.0,11054,0.585479535,1.0665344190000001,1888025.0,Bihar,MUNGER,DR. RAJESH KUMAR RATNAKAR,IND,Air Conditioner,MALE,SC,Graduate
0,2.5,34.0,4407000,0.0,10477,135.0,10612,0.562068829,1.02388848,1888025.0,Bihar,MUNGER,KUMAR NAVNEET HIMANSHU,BSP,Elephant,MALE,SC,scholl level
1,2.5,57.0,8926616,1350000.0,604024,322.0,604346,35.03075319,41.55888631,1725187.0,West Bengal,MURSHIDABAD,ABU TAHER KHAN,AITC,Flowers and Grass,MALE,GENERAL,scholl level
0,0.0,69.0,8021988,0.0,377721,208.0,377929,21.90655274,25.98893406,1725187.0,West Bengal,MURSHIDABAD,"ABU HENA, S/O - LATE ABDUS SATTAR",INC,Hand,MALE,GENERAL,Post Graduate/Doctorate
0,2.5,56.0,36308374,4900000.0,246745,1064.0,247809,14.36418197,17.04100972,1725187.0,West Bengal,MURSHIDABAD,HUMAYUN KABIR,BJP,Lotus,MALE,GENERAL,scholl level
0,0.0,64.0,4893387,42492.0,180662,131.0,180793,10.47961757,12.43253986,1725187.0,West Bengal,MURSHIDABAD,BADARUDDOZA KHAN,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Graduate
1,1.0,46.0,15781189,2373645.0,569535,3718.25,573780,33.79145973,49.38826312,1698003.0,Uttar Pradesh,MUZAFFARNAGAR,Sanjeev Kumar Balyan,BJP,Lotus,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,78.0,166125602,0.0,565753,1501.0,567254,33.4071259,48.82653597,1698003.0,Uttar Pradesh,MUZAFFARNAGAR,Ajit Singh,RLD,Hand Pump,MALE,GENERAL,Post Graduate/Doctorate
1,1.0,50.0,219403654,15244926.875,664074,2804.0,666878,38.53554326,63.00175625,1730553.0,Bihar,MUZAFFARPUR,Ajay Nishad,BJP,Lotus,MALE,GENERAL,Graduate
0,0.0,41.0,71600000,14100000.0,255837,1053.0,256890,14.84438789,24.26908844,1730553.0,Bihar,MUZAFFARPUR,Raj Bhushan Choudhary,VSIP,Boat with Man and Sail,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,70.0,2025238,300000.0,24525,1.0,24526,1.4172348380000002,2.31703711,1730553.0,Bihar,MUZAFFARPUR,Sukhdeo Prasad,VPI,Gas Cylinder,MALE,GENERAL,scholl level
0,0.0,40.0,8678000,380000.0,15838,5.0,15843,0.915487708,1.4967307730000001,1730553.0,Bihar,MUZAFFARPUR,Sudhir Kumar Jha,YKP,Water Melon,MALE,GENERAL,Graduate
1,2.5,42.0,18723762,6586698.0,685105,3718.25,688974,36.33191006,52.2701185,1896333.0,Karnataka,MYSORE,PRATHAP SIMHA,BJP,Lotus,MALE,GENERAL,Post Graduate/Doctorate
0,0.0,62.0,46434790,3500000.0,548911,1416.0,550327,29.02058868,41.75144128,1896333.0,Karnataka,MYSORE,C.H.VIJAYASHANKAR,INC,Hand,MALE,GENERAL,Graduate
0,1.0,46.0,20100180,11200000.0,24425,172.0,24597,1.297082316,1.86609089,1896333.0,Karnataka,MYSORE,DR. B. CHANDRA (CHANDREGOWDA),BSP,Elephant,MALE,GENERAL,Graduate
1,0.0,40.0,8100600,771000.0,392481,23.0,392504,26.86536108,33.78450611,1461004.0,Odisha,NABARANGPUR,RAMESH CHANDRA MAJHI,BJD,Conch,MALE,ST,Graduate
